Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_obs
2020-12-01,08181800,14.01,351.11,11.05,0.0,18.06,887.05,8.54,7.84,14.01
2020-12-02,08181800,9.73,301.68,10.73,0.0,18.61,985.98,8.48,7.87,9.73
2020-12-03,08181800,7.85,285.92,10.63,0.0,18.83,1029.32,8.44,7.91,7.85
2020-12-04,08181800,6.85,281.23,10.59,1.6,18.67,1076.46,8.52,7.84,6.85
2020-12-05,08181800,6.79,273.24,10.54,1.8,18.5,1066.56,8.53,7.83,6.79
2020-12-06,08181800,7.45,271.56,10.52,0.0,18.3,1068.33,8.61,7.84,7.45
2020-12-07,08181800,7.36,279.33,10.58,0.0,18.62,1063.96,8.58,7.83,7.36
2020-12-08,08181800,6.97,273.8,10.54,0.0,18.87,1034.58,8.58,7.83,6.97
2020-12-09,08181800,7.03,260.71,10.44,0.0,19.05,1050.31,8.53,7.84,7.03
2020-12-10,08181800,6.48,236.11,10.26,0.0,19.36,1061.77,8.43,7.84,6.48
2020-12-11,08181800,6.36,229.55,10.21,0.0,20.47,1071.77,8.24,7.84,6.36
2020-12-12,08181800,6.84,232.19,10.23,0.0,20.45,1074.38,8.15,7.86,6.84
2020-12-13,08181800,6.66,229.52,10.21,0.0,20.43,1086.46,8.12,7.85,6.66
2020-12-14,08181800,6.95,235.76,10.25,0.0,19.14,1091.77,8.36,7.88,6.95
2020-12-15,08181800,5.85,221.11,10.13,0.0,18.52,1063.85,8.52,7.88,5.85
2020-12-16,08181800,5.93,232.11,10.21,0.0,18.35,1093.33,8.56,7.9,5.93
2020-12-17,08181800,6.11,250.05,10.35,0.0,17.78,1122.4,8.76,7.92,6.11
2020-12-18,08181800,4.88,198.95,9.95,0.0,17.71,1130.52,8.76,7.93,4.88
2020-12-19,08181800,4.85,190.0,9.87,0.0,19.38,1124.48,8.52,7.92,4.85
2020-12-20,08181800,5.81,195.71,9.92,0.0,19.34,1112.08,8.46,7.93,5.81
2020-12-21,08181800,5.4,194.84,9.91,0.0,18.74,1091.04,8.6,7.94,5.4
2020-12-22,08181800,5.38,199.91,9.96,0.0,18.94,1078.44,8.65,7.95,5.38
2020-12-23,08181800,6.01,224.32,10.16,0.0,20.3,1079.79,8.36,7.94,6.01
2020-12-24,08181800,5.99,220.17,10.13,0.0,19.26,1095.0,8.41,7.95,5.99
2020-12-25,08181800,5.24,210.02,10.04,0.0,17.81,1101.46,8.83,7.97,5.24
2020-12-26,08181800,4.73,207.26,10.03,0.0,17.62,1088.33,8.92,7.98,4.73
2020-12-27,08181800,5.63,248.08,10.35,0.0,18.37,1065.52,8.76,7.94,5.63
2020-12-28,08181800,5.8,252.84,10.39,0.0,19.65,1063.85,8.53,7.91,5.8
2020-12-29,08181800,5.9,256.47,10.42,0.0,20.81,1071.35,8.28,7.91,5.9
2020-12-30,08181800,6.13,261.48,10.45,13.5,21.46,1077.71,8.03,7.93,6.13
2020-12-31,08181800,9.34,285.71,10.62,14.2,19.69,1066.73,8.09,7.9,9.34
2021-01-01,08181800,38.33,579.11,12.29,0.0,15.83,889.92,9.05,7.94,38.33
2021-01-02,08181800,9.81,312.7,10.8,0.0,16.41,942.28,9.13,7.94,9.81
2021-01-03,08181800,6.32,278.23,10.57,0.0,16.94,981.44,9.06,7.91,6.32
2021-01-04,08181800,5.86,270.92,10.52,0.0,17.77,1016.22,8.9,7.89,5.86
2021-01-05,08181800,5.89,262.88,10.46,0.0,18.49,1036.77,8.72,7.9,5.89
2021-01-06,08181800,5.91,261.74,10.45,0.8,19.77,1059.79,8.48,7.89,5.91
2021-01-07,08181800,5.91,265.67,10.48,0.0,19.08,1076.35,8.61,7.94,5.91
2021-01-08,08181800,4.55,255.25,10.41,0.0,18.14,1089.27,8.89,8.03,4.55
2021-01-09,08181800,4.19,254.01,10.4,4.7,17.47,1091.04,9.09,8.02,4.19
2021-01-10,08181800,5.13,263.94,10.47,31.0,17.16,1090.31,9.08,7.99,5.13
2021-01-11,08181800,65.34,995.92,14.49,0.0,12.65,709.97,10.19,7.96,65.34
2021-01-12,08181800,20.61,418.45,11.42,0.0,13.56,809.33,9.88,7.98,20.61
2021-01-13,08181800,9.17,306.55,10.76,0.0,14.51,902.11,9.7,7.96,9.17
2021-01-14,08181800,5.85,222.95,10.15,0.0,15.56,986.67,9.44,7.99,5.85
2021-01-15,08181800,5.06,213.88,10.07,0.0,16.32,1026.38,9.31,7.98,5.06
2021-01-16,08181800,4.88,204.29,9.99,0.0,15.99,1055.0,9.41,8.0,4.88
2021-01-17,08181800,4.57,203.62,9.99,0.0,16.49,1066.25,9.39,8.03,4.57
2021-01-18,08181800,4.94,204.27,9.99,0.0,17.3,1056.15,9.28,8.03,4.94
2021-01-19,08181800,4.66,207.53,10.02,0.6,19.02,1054.69,8.94,8.01,4.66
2021-01-20,08181800,5.08,207.61,10.02,2.3,18.9,1052.81,8.76,8.0,5.08
2021-01-21,08181800,5.16,206.48,10.02,3.6,18.75,1075.62,8.78,7.98,5.16
2021-01-22,08181800,4.44,212.68,10.07,0.7,19.58,1065.42,8.77,8.02,4.44
2021-01-23,08181800,4.62,210.93,10.05,0.8,20.11,1075.83,8.56,8.0,4.62
2021-01-24,08181800,4.96,208.76,10.03,1.6,20.32,1070.94,8.33,7.98,4.96
2021-01-25,08181800,6.08,238.4,10.27,0.0,21.37,1088.85,8.17,7.99,6.08
2021-01-26,08181800,7.68,285.01,10.62,0.0,20.74,1069.79,8.26,8.02,7.68
2021-01-27,08181800,6.31,276.8,10.56,0.0,20.21,1074.58,8.47,8.06,6.31
2021-01-28,08181800,5.25,263.5,10.47,0.0,18.98,1092.71,8.91,8.09,5.25
2021-01-29,08181800,6.12,272.1,10.53,0.0,18.52,1087.29,9.11,8.06,6.12
2021-01-30,08181800,5.22,266.18,10.48,0.0,19.64,1063.96,8.84,8.07,5.22
2021-01-31,08181800,6.53,262.12,10.45,0.0,19.79,1064.9,8.82,8.04,6.53
2021-02-01,08181800,5.57,272.32,10.53,0.0,19.38,1073.12,8.9,8.04,5.57
2021-02-02,08181800,5.92,270.96,10.52,0.0,18.63,1046.46,9.07,8.08,5.92
2021-02-03,08181800,5.29,259.57,10.43,0.0,18.94,1086.91,9.07,8.02,5.29
2021-02-04,08181800,6.47,256.21,10.41,0.0,20.33,1127.29,8.74,7.93,6.47
2021-02-05,08181800,7.14,252.23,10.38,0.0,20.27,1135.94,8.49,7.91,7.14
2021-02-06,08181800,7.05,243.04,10.31,0.0,19.3,1136.56,8.65,7.9,7.05
2021-02-07,08181800,7.47,247.81,10.35,0.0,19.37,1154.06,8.82,7.91,7.47
2021-02-08,08181800,7.25,252.51,10.39,0.0,19.9,1139.27,8.73,7.89,7.25
2021-02-09,08181800,7.38,254.99,10.41,0.0,21.15,1147.08,8.44,7.87,7.38
2021-02-10,08181800,7.83,258.21,10.43,0.0,20.78,1171.04,8.18,7.86,7.83
2021-02-11,08181800,8.96,265.07,10.48,25.5,18.02,1161.25,8.44,7.83,8.96
2021-02-12,08181800,82.46,961.3,14.3,0.0,13.17,708.86,9.8,7.82,82.46
2021-02-13,08181800,23.52,436.6,11.53,0.0,12.99,706.52,9.7,7.82,23.52
2021-02-14,08181800,12.61,326.42,10.9,5.2,13.04,798.9,9.6,7.83,12.61
2021-02-15,08181800,11.87,313.15,10.81,0.0,11.98,870.17,9.63,7.81,11.87
2021-02-16,08181800,10.81,375.04,11.19,3.4,12.33,759.34,10.04,7.84,10.81
2021-02-17,08181800,9.16,416.51,11.44,1.2,12.92,565.47,9.9,7.8,9.16
2021-02-18,08181800,9.49,466.54,11.7,2.5,13.25,553.2,9.72,7.76,9.49
2021-02-19,08181800,14.65,523.38,12.01,0.0,12.77,576.23,10.09,7.76,14.65
2021-02-20,08181800,49.62,446.59,11.59,0.0,14.25,718.91,7.6,7.5,49.62
2021-02-21,08181800,14.4,368.73,11.16,0.8,15.78,820.73,8.69,7.67,14.4
2021-02-22,08181800,9.37,341.99,11.0,0.0,17.68,895.55,8.49,7.7,9.37
2021-02-23,08181800,6.12,317.05,10.84,0.0,18.7,943.14,8.34,7.72,6.12
2021-02-24,08181800,6.51,262.62,10.45,0.6,20.18,984.38,8.01,7.73,6.51
2021-02-25,08181800,6.86,237.08,10.27,0.0,20.78,1009.9,7.67,7.69,6.86
2021-02-26,08181800,6.62,222.11,10.15,0.0,19.95,1014.06,7.81,7.66,6.62
2021-02-27,08181800,6.23,213.92,10.08,0.0,20.11,1016.67,8.08,7.73,6.23
2021-02-28,08181800,6.24,218.2,10.11,0.6,21.51,1014.27,7.89,7.76,6.24
2021-03-01,08181800,6.43,221.29,10.13,0.0,21.16,1010.29,7.67,7.73,6.43
2021-03-02,08181800,6.76,223.35,10.15,0.0,19.3,998.55,8.21,7.71,6.76
2021-03-03,08181800,5.64,219.93,10.13,0.0,19.57,1013.88,8.44,7.75,5.64
2021-03-04,08181800,3.86,216.56,10.1,0.0,20.15,1036.15,8.55,7.79,3.86
2021-03-05,08181800,2.88,210.98,10.05,0.0,21.25,1044.58,8.44,7.83,2.88
2021-03-06,08181800,3.75,234.76,10.24,0.0,21.22,1061.56,8.28,7.82,3.75
2021-03-07,08181800,4.05,258.88,10.43,0.0,20.74,1068.75,8.49,7.81,4.05
2021-03-08,08181800,4.24,263.1,10.46,0.0,20.78,1073.96,8.38,7.81,4.24
2021-03-09,08181800,4.34,263.75,10.47,0.0,21.07,1081.88,8.25,7.79,4.34
2021-03-10,08181800,4.83,255.91,10.41,0.0,21.87,1088.32,8.2,7.85,4.83
2021-03-11,08181800,5.31,254.76,10.41,0.0,22.8,1112.29,7.88,7.93,5.31
2021-03-12,08181800,6.23,259.36,10.44,1.3,23.28,1108.12,7.57,7.9,6.23
2021-03-13,08181800,6.82,265.2,10.48,2.0,23.51,1115.94,7.31,7.89,6.82
2021-03-14,08181800,7.99,270.47,10.52,1.4,23.08,1125.94,7.49,7.92,7.99
2021-03-15,08181800,8.74,284.38,10.62,0.0,22.12,1099.17,7.78,7.9,8.74
2021-03-16,08181800,7.85,274.21,10.55,0.5,23.18,1096.77,7.55,7.92,7.85
2021-03-17,08181800,8.14,259.77,10.44,0.0,24.13,1138.54,7.25,7.86,8.14
2021-03-18,08181800,8.6,262.83,10.46,0.0,22.71,1154.69,7.6,7.88,8.6
2021-03-19,08181800,8.03,257.84,10.43,0.0,21.93,1154.17,8.02,7.92,8.03
2021-03-20,08181800,7.56,254.96,10.41,0.0,21.56,1169.27,8.17,7.92,7.56
2021-03-21,08181800,7.6,257.62,10.42,0.0,21.64,1163.12,8.27,7.96,7.6
2021-03-22,08181800,7.11,254.72,10.39,7.0,21.93,1151.35,7.94,7.93,7.11
2021-03-23,08181800,51.53,503.49,11.73,0.0,21.3,1025.08,7.7,7.9,51.53
2021-03-24,08181800,46.71,469.47,11.8,0.4,21.04,870.28,7.64,7.8,46.71
2021-03-25,08181800,12.74,232.24,10.44,0.0,22.66,1016.17,7.59,7.87,12.74
2021-03-26,08181800,8.02,191.61,10.14,0.0,22.75,1070.62,7.61,7.9,8.02
2021-03-27,08181800,7.21,181.01,10.04,4.0,23.67,1120.0,7.51,7.87,7.21
2021-03-28,08181800,7.25,180.18,10.03,2.8,23.89,1133.23,7.4,7.88,7.25
2021-03-29,08181800,8.34,198.51,10.19,0.0,22.14,1105.1,7.84,7.93,8.34
2021-03-30,08181800,8.01,206.16,10.27,0.0,22.45,1058.02,7.72,7.93,8.01
2021-03-31,08181800,9.06,241.67,10.55,0.0,23.33,1084.9,7.41,7.87,9.06
2021-04-01,08181800,9.02,234.28,10.49,0.0,22.26,1111.77,7.57,7.87,9.02
2021-04-02,08181800,8.58,221.74,10.4,0.0,22.3,1145.21,7.75,7.9,8.58
2021-04-03,08181800,8.3,227.89,10.44,0.0,22.11,1152.19,7.8,7.93,8.3
2021-04-04,08181800,8.34,227.75,10.44,0.0,22.09,1141.25,7.83,7.94,8.34
2021-04-05,08181800,8.23,231.35,10.47,0.0,22.76,1140.0,7.71,7.93,8.23
2021-04-06,08181800,7.83,231.79,10.47,0.0,23.91,1125.42,7.46,7.89,7.83
2021-04-07,08181800,7.39,233.8,10.49,0.0,24.94,1120.0,7.13,7.87,7.39
2021-04-08,08181800,7.06,207.54,10.26,0.0,25.29,1153.33,6.84,7.83,7.06
2021-04-09,08181800,6.74,180.4,10.03,0.0,25.96,1175.31,6.61,7.8,6.74
2021-04-10,08181800,6.94,177.39,10.0,0.0,25.83,1185.0,6.52,7.78,6.94
2021-04-11,08181800,7.07,173.58,9.96,0.0,24.52,1181.98,7.1,7.86,7.07
2021-04-12,08181800,7.23,175.57,9.98,0.0,25.4,1191.04,7.1,7.85,7.23
2021-04-13,08181800,6.89,173.92,9.97,0.0,25.95,1173.96,6.78,7.83,6.89
2021-04-14,08181800,7.2,176.57,10.0,0.0,25.74,1188.85,6.68,7.79,7.2
2021-04-15,08181800,6.85,175.67,9.99,0.0,25.58,1214.17,6.69,7.81,6.85
2021-04-16,08181800,7.52,177.12,10.0,0.3,24.39,1224.48,6.97,7.8,7.52
2021-04-17,08181800,8.43,184.24,10.07,0.0,23.71,1205.52,7.41,7.83,8.43
2021-04-18,08181800,7.84,180.22,10.03,0.0,22.71,1209.48,7.77,7.84,7.84
2021-04-19,08181800,7.9,180.7,10.03,0.0,22.76,1187.81,7.88,7.84,7.9
2021-04-20,08181800,7.53,172.91,9.96,0.0,23.09,1186.77,7.67,7.82,7.53
2021-04-21,08181800,7.71,171.02,9.94,0.0,22.86,1204.69,7.79,7.82,7.71
2021-04-22,08181800,7.19,167.74,9.91,0.0,21.73,1214.38,8.04,7.88,7.19
2021-04-23,08181800,7.91,170.81,9.94,9.0,22.3,1226.46,7.96,7.86,7.91
2021-04-24,08181800,66.82,551.27,12.3,0.0,22.7,996.31,7.77,7.82,66.82
2021-04-25,08181800,16.75,260.76,10.68,0.0,23.73,1006.7,7.61,7.84,16.75
2021-04-26,08181800,9.33,203.62,10.24,0.0,24.93,1107.4,7.57,7.87,9.33
2021-04-27,08181800,8.49,189.39,10.12,0.0,25.05,1136.56,7.31,7.83,8.49
2021-04-28,08181800,9.61,233.62,10.49,2.0,25.11,1149.13,7.23,7.8,9.61
2021-04-29,08181800,283.1,1480.29,17.26,0.5,24.81,795.77,6.76,7.62,283.1
2021-04-30,08181800,428.42,4597.29,29.49,30.8,22.84,328.33,5.79,7.49,428.42
2021-05-01,08181800,375.92,3923.96,27.07,97.1,21.82,332.1,7.84,7.54,375.92
2021-05-02,08181800,383.15,11627.77,38.9,0.0,20.37,219.95,7.39,7.7,383.15
2021-05-03,08181800,279.54,6031.46,31.27,0.9,21.8,337.1,7.27,7.6,279.54
2021-05-04,08181800,267.99,1815.0,19.11,0.0,24.24,496.96,7.36,7.61,267.99
2021-05-05,08181800,310.5,1139.7,15.61,0.0,24.42,586.84,7.44,7.69,310.5
2021-05-06,08181800,273.43,606.76,12.94,0.0,24.5,752.97,7.39,7.7,273.43
2021-05-07,08181800,81.49,463.39,12.23,0.0,24.9,867.27,7.65,7.73,81.49
2021-05-08,08181800,32.29,351.46,11.66,0.0,25.38,929.11,7.68,7.81,32.29
2021-05-09,08181800,26.66,321.89,11.53,0.0,26.25,969.7,7.59,7.8,26.66
2021-05-10,08181800,29.92,295.38,11.41,2.8,26.79,975.8,7.49,7.78,29.92
2021-05-11,08181800,33.9,279.88,11.36,18.1,26.46,997.56,7.23,7.69,33.9
2021-05-12,08181800,58.69,632.38,13.37,0.0,25.22,850.01,6.94,7.74,58.69
2021-05-13,08181800,62.05,578.3,13.17,0.0,24.17,824.84,7.34,7.79,62.05
2021-05-14,08181800,69.05,316.12,11.73,0.0,24.11,837.34,7.44,7.73,69.05
2021-05-15,08181800,73.9,264.41,11.37,22.1,24.7,790.11,7.22,7.69,73.9
2021-05-16,08181800,81.33,328.46,11.8,1.4,24.61,736.77,7.41,7.72,81.33
2021-05-17,08181800,67.73,444.07,12.47,0.0,25.49,698.19,7.36,7.76,67.73
2021-05-18,08181800,79.94,384.33,12.14,15.9,25.52,695.32,7.02,7.74,79.94
2021-05-19,08181800,46.13,303.15,11.64,0.0,24.92,753.71,6.65,7.67,46.13
2021-05-20,08181800,39.59,275.11,11.45,0.0,24.44,754.41,7.42,7.79,39.59
2021-05-21,08181800,37.94,248.64,11.26,2.3,25.79,785.38,7.45,7.79,37.94
2021-05-22,08181800,36.45,226.59,11.08,11.7,26.2,810.91,7.37,7.82,36.45
2021-05-23,08181800,60.64,521.81,12.83,21.7,26.12,704.53,7.45,7.84,60.64
2021-05-24,08181800,200.69,1188.4,16.23,0.0,25.32,610.75,7.26,7.7,200.69
2021-05-25,08181800,88.54,1092.9,15.77,0.0,25.87,609.88,7.3,7.66,88.54
2021-05-26,08181800,49.11,412.02,12.3,0.0,26.9,835.23,7.19,7.77,49.11
2021-05-27,08181800,29.71,293.85,11.58,0.0,27.45,922.22,7.06,7.74,29.71
2021-05-28,08181800,25.92,235.89,11.15,31.4,27.75,985.03,6.86,7.75,25.92
2021-05-29,08181800,181.89,1272.46,16.58,8.4,26.11,702.25,6.86,7.65,181.89
2021-05-30,08181800,118.4,1404.09,17.34,0.0,24.72,539.28,7.24,7.68,118.4
2021-05-31,08181800,185.44,1334.27,17.01,37.6,25.6,484.58,7.15,7.69,185.44
2021-06-01,08181800,98.66,892.11,14.72,0.0,25.97,568.24,7.25,7.67,98.66
2021-06-02,08181800,103.34,707.19,13.79,0.0,25.54,508.53,7.39,7.71,103.34
2021-06-03,08181800,101.02,522.27,12.86,82.0,26.0,672.25,7.28,7.71,101.02
2021-06-04,08181800,405.69,3538.75,26.88,0.0,23.25,388.86,7.36,7.62,405.69
2021-06-05,08181800,158.8,1638.36,18.14,2.3,24.38,509.88,7.4,7.72,158.8
2021-06-06,08181800,73.78,884.03,14.18,0.0,25.78,594.1,7.44,7.81,73.78
2021-06-07,08181800,37.13,653.16,12.98,0.0,26.77,684.92,7.27,7.81,37.13
2021-06-08,08181800,24.16,487.46,12.11,0.0,27.4,748.24,7.23,7.82,24.16
2021-06-09,08181800,18.39,395.16,11.59,0.0,28.0,834.79,7.22,7.84,18.39
2021-06-10,08181800,15.21,369.86,11.46,0.0,28.35,892.06,7.34,7.87,15.21
2021-06-11,08181800,13.62,349.02,11.33,0.0,28.87,922.08,7.4,7.94,13.62
2021-06-12,08181800,12.31,331.25,11.22,0.0,29.19,945.2,7.47,7.91,12.31
2021-06-13,08181800,11.46,313.18,11.1,0.0,29.46,958.83,7.29,7.88,11.46
2021-06-14,08181800,10.86,292.61,10.94,0.0,29.74,969.26,7.15,7.84,10.86
2021-06-15,08181800,10.09,227.92,10.48,0.0,29.69,1014.86,6.9,7.85,10.09
2021-06-16,08181800,11.57,260.38,10.73,0.0,29.69,1089.81,6.73,7.87,11.57
2021-06-17,08181800,10.98,249.3,10.64,0.0,29.69,1015.72,6.65,7.86,10.98
2021-06-18,08181800,10.73,217.26,10.4,0.0,29.71,1075.0,6.62,7.85,10.73
2021-06-19,08181800,9.87,211.11,10.34,0.0,29.34,1087.19,6.8,7.85,9.87
2021-06-20,08181800,8.93,203.22,10.27,0.0,29.51,1100.1,7.43,7.93,8.93
2021-06-21,08181800,8.72,200.88,10.26,28.0,29.52,1099.58,7.25,7.91,8.72
2021-06-22,08181800,73.22,628.26,12.64,0.5,29.23,938.9,6.38,7.74,73.22
2021-06-23,08181800,36.71,527.06,12.29,0.0,29.12,821.43,6.06,7.68,36.71
2021-06-24,08181800,14.25,295.97,10.98,0.0,29.84,964.11,5.99,7.7,14.25
2021-06-25,08181800,12.18,274.08,10.83,0.0,29.98,1034.25,5.91,7.68,12.18
2021-06-26,08181800,11.5,259.04,10.72,0.3,29.97,1061.15,5.98,7.68,11.5
2021-06-27,08181800,11.01,252.6,10.67,2.9,29.81,1076.98,6.33,7.76,11.01
2021-06-28,08181800,11.9,271.18,10.81,1.7,29.34,1086.67,6.64,7.8,11.9
2021-06-29,08181800,12.23,283.83,10.89,14.9,28.89,1066.25,7.0,7.86,12.23
2021-06-30,08181800,121.87,1020.27,14.88,6.8,28.07,675.51,6.77,7.72,121.87
2021-07-01,08181800,19.36,382.18,11.52,0.0,28.6,868.14,6.97,7.82,19.36
2021-07-02,08181800,12.61,239.77,10.58,0.0,29.36,972.41,6.96,7.84,12.61
2021-07-03,08181800,11.27,216.77,10.39,0.0,29.82,1063.28,6.92,7.86,11.27
2021-07-04,08181800,10.53,204.67,10.29,1.5,29.82,1103.44,7.04,7.91,10.53
2021-07-05,08181800,10.96,212.12,10.35,22.4,29.69,1039.81,7.46,7.99,10.96
2021-07-06,08181800,206.26,1313.16,15.19,2.3,28.56,825.93,6.6,7.84,206.26
2021-07-07,08181800,430.38,10185.47,37.3,1.0,25.22,251.48,5.97,7.68,430.38
2021-07-08,08181800,348.24,3989.06,25.87,15.5,25.81,410.22,6.43,7.58,348.24
2021-07-09,08181800,286.77,1220.51,15.97,36.6,26.32,626.72,7.02,7.65,286.77
2021-07-10,08181800,280.11,3935.1,28.02,0.8,25.72,361.06,7.18,7.61,280.11
2021-07-11,08181800,147.97,3862.4,27.62,0.0,26.27,363.51,6.91,7.61,147.97
2021-07-12,08181800,93.95,1606.56,18.0,0.0,27.49,532.62,6.93,7.7,93.95
2021-07-13,08181800,58.7,874.92,14.17,5.7,27.94,714.91,6.9,7.7,58.7
2021-07-14,08181800,46.11,795.79,13.76,2.1,27.85,784.9,7.03,7.71,46.11
2021-07-15,08181800,42.98,840.88,14.0,0.0,28.27,794.99,7.06,7.76,42.98
2021-07-16,08181800,25.21,657.78,13.05,0.0,28.71,831.58,7.0,7.74,25.21
2021-07-17,08181800,18.36,524.16,12.36,0.0,28.94,920.86,7.09,7.76,18.36
2021-07-18,08181800,15.48,406.04,11.72,0.0,29.14,968.89,7.11,7.83,15.48
2021-07-19,08181800,14.06,441.56,11.91,0.7,29.52,993.14,7.13,7.84,14.06
2021-07-20,08181800,17.71,516.18,12.32,0.0,29.55,950.91,7.44,7.91,17.71
2021-07-21,08181800,23.18,642.25,12.99,0.5,29.53,887.82,7.34,7.97,23.18
2021-07-22,08181800,47.51,475.51,12.11,37.2,28.83,922.42,7.17,7.89,47.51
2021-07-23,08181800,293.83,1623.49,18.16,0.0,27.86,635.31,6.8,7.76,293.83
2021-07-24,08181800,40.38,843.97,14.06,0.0,28.78,712.58,7.12,7.83,40.38
2021-07-25,08181800,23.18,457.22,12.04,0.0,29.52,871.51,6.9,7.84,23.18
2021-07-26,08181800,17.38,344.66,11.4,0.0,29.96,1019.14,6.76,7.83,17.38
2021-07-27,08181800,13.85,305.16,11.15,0.0,30.0,988.11,6.73,7.83,13.85
2021-07-28,08181800,11.45,235.21,10.65,0.0,29.9,1006.76,6.82,7.84,11.45
2021-07-29,08181800,10.65,219.7,10.53,0.0,30.13,1027.19,6.76,7.84,10.65
2021-07-30,08181800,10.34,228.65,10.61,0.0,30.1,1050.94,6.76,7.85,10.34
2021-07-31,08181800,9.79,217.35,10.52,0.0,30.3,1049.79,6.69,7.86,9.79
2021-08-01,08181800,9.58,214.53,10.5,4.6,30.52,1067.4,6.7,7.86,9.58
2021-08-02,08181800,69.17,605.5,12.66,9.0,30.19,978.48,6.37,7.83,69.17
2021-08-03,08181800,79.49,1435.06,17.19,0.0,28.22,630.21,6.36,7.68,79.49
2021-08-04,08181800,31.92,581.99,12.75,1.3,28.97,756.08,6.65,7.81,31.92
2021-08-05,08181800,203.62,887.6,14.33,63.3,28.71,781.07,6.62,7.79,203.62
2021-08-06,08181800,277.44,2098.75,20.61,0.5,27.27,455.97,6.49,7.66,277.44
2021-08-07,08181800,83.62,888.66,14.36,0.0,28.72,662.67,6.59,7.73,83.62
2021-08-08,08181800,32.76,511.72,12.41,0.0,29.51,798.39,6.65,7.81,32.76
2021-08-09,08181800,21.21,376.71,11.67,0.0,29.85,899.9,6.63,7.83,21.21
2021-08-10,08181800,14.65,333.67,11.41,0.0,30.01,1008.01,6.65,7.82,14.65
2021-08-11,08181800,11.58,305.83,11.24,0.0,30.09,1174.48,7.06,7.8,11.58
2021-08-12,08181800,9.69,250.11,10.84,0.0,30.25,1068.44,6.91,7.77,9.69
2021-08-13,08181800,9.04,212.34,10.55,0.0,30.25,1042.19,6.92,7.75,9.04
2021-08-14,08181800,8.65,202.21,10.47,0.0,30.24,1057.6,7.07,7.77,8.65
2021-08-15,08181800,8.84,216.67,10.6,0.0,30.31,1080.83,7.13,7.82,8.84
2021-08-16,08181800,81.67,720.43,13.45,0.0,29.99,876.51,6.7,7.73,81.67
2021-08-17,08181800,23.14,363.95,11.58,0.0,29.82,903.29,6.77,7.72,23.14
2021-08-18,08181800,9.55,200.99,10.48,0.0,30.09,1024.21,6.88,7.78,9.55
2021-08-19,08181800,7.83,187.2,10.36,0.0,30.51,1071.35,6.92,7.8,7.83
2021-08-20,08181800,6.9,183.44,10.33,0.0,30.49,1155.1,6.99,7.81,6.9
2021-08-21,08181800,6.35,169.52,10.2,1.3,30.22,1159.79,6.95,7.79,6.35
2021-08-22,08181800,6.46,171.98,10.22,0.0,30.26,1139.06,6.99,7.82,6.46
2021-08-23,08181800,7.24,188.3,10.36,0.0,30.18,1155.42,6.96,7.83,7.24
2021-08-24,08181800,6.06,178.94,10.29,0.0,30.18,1120.21,6.89,7.8,6.06
2021-08-25,08181800,5.9,160.1,10.1,0.0,30.28,1134.69,7.08,7.8,5.9
2021-08-26,08181800,6.31,158.12,10.08,0.0,30.3,1135.31,7.33,7.82,6.31
2021-08-27,08181800,6.26,156.38,10.07,0.3,30.27,1113.96,7.11,7.8,6.26
2021-08-28,08181800,15.27,296.98,11.11,0.0,30.13,1009.19,7.13,7.87,15.27
2021-08-29,08181800,9.76,308.32,11.29,0.0,29.83,1051.57,6.86,7.85,9.76
2021-08-30,08181800,8.91,317.89,11.35,0.0,30.05,1025.59,6.82,7.85,8.91
2021-08-31,08181800,8.87,305.05,11.27,0.0,29.97,990.18,6.66,7.84,8.87
2021-09-01,08181800,8.36,314.56,11.33,0.0,30.22,1023.01,6.55,7.83,8.36
2021-09-02,08181800,5.93,178.98,10.29,0.0,30.4,1068.23,6.43,7.8,5.93
2021-09-03,08181800,5.98,172.03,10.22,0.0,30.34,1100.1,6.32,7.76,5.98
2021-09-04,08181800,5.36,151.09,10.01,0.0,30.36,1129.27,6.44,7.78,5.36
2021-09-05,08181800,6.16,150.86,10.0,0.0,30.34,1126.35,6.51,7.82,6.16
2021-09-06,08181800,7.86,190.26,10.38,1.0,30.3,1128.75,6.6,7.84,7.86
2021-09-07,08181800,31.18,347.04,11.49,0.0,29.87,1016.3,6.61,7.82,31.18
2021-09-08,08181800,12.26,254.47,10.91,0.0,30.16,1038.58,6.33,7.8,12.26
2021-09-09,08181800,8.94,177.68,10.27,0.0,29.52,1099.38,6.31,7.79,8.94
2021-09-10,08181800,8.1,164.51,10.14,0.0,29.03,1156.25,6.47,7.81,8.1
2021-09-11,08181800,6.84,148.35,9.98,0.0,28.87,1186.98,6.52,7.82,6.84
2021-09-12,08181800,6.51,145.58,9.95,0.0,28.78,1182.29,6.59,7.84,6.51
2021-09-13,08181800,6.65,152.57,10.03,0.0,28.75,1167.6,6.48,7.73,6.65
2021-09-14,08181800,7.56,160.88,10.12,0.0,28.4,1142.92,6.25,7.64,7.56
2021-09-15,08181800,7.57,163.75,10.14,0.0,28.34,1114.27,6.19,7.63,7.57
2021-09-16,08181800,6.39,148.42,9.99,0.0,28.19,1129.48,6.21,7.64,6.39
2021-09-17,08181800,6.62,147.85,9.98,0.0,28.7,1147.81,6.21,7.64,6.62
