Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_lag1,Caudal_lag1,Nivel_Agua_lag1,Precipitacion_lag1,Precipitacion_acum_3d,Precipitacion_acum_7d,Caudal_delta_1d,Nivel_delta_1d,mes,dia_anio_sin,dia_anio_cos,P95_Turbidez,Turbidez_t1_obs,high_turbidity_t1,periodo
2019-06-12,08180800,37.14,157.59,5.79,0.0,25.63,624.94,7.05,8.1,35.67,146.48,5.7,4.9,4.900000000000015,6.6000000000000005,11.110000000000014,0.08999999999999986,6,0.3312212278016865,-0.9435531242349544,48.325,33.52,0,Entrenamiento 2018-2024
2019-06-13,08180800,33.52,148.84,5.72,0.0,25.78,633.66,7.06,8.1,37.14,157.59,5.79,0.0,4.900000000000015,6.6000000000000005,-8.75,-0.07000000000000028,6,0.31494162072895193,-0.9491110448902284,48.325,31.16,0,Entrenamiento 2018-2024
2019-06-14,08180800,31.16,134.06,5.59,0.0,26.09,628.79,7.11,8.1,33.52,148.84,5.72,0.0,0.0,6.6000000000000005,-14.780000000000001,-0.1299999999999999,6,0.2985688173637202,-0.9543881083175908,48.325,29.91,0,Entrenamiento 2018-2024
2019-06-15,08180800,29.91,126.58,5.53,0.0,26.59,639.22,7.01,8.1,31.16,134.06,5.59,0.0,0.0,6.6000000000000005,-7.480000000000004,-0.05999999999999961,6,0.2821076626819194,-0.9593827529490743,48.325,29.26,0,Entrenamiento 2018-2024
2019-06-16,08180800,29.26,114.39,5.42,16.2,27.07,646.85,6.91,8.1,29.91,126.58,5.53,0.0,16.200000000000014,21.1,-12.189999999999998,-0.11000000000000032,6,0.26556302780405594,-0.9640935007889755,48.325,32.8,0,Entrenamiento 2018-2024
2019-06-17,08180800,32.8,126.97,5.53,16.7,26.88,651.75,6.82,8.1,29.26,114.39,5.42,16.2,32.90000000000001,37.8,12.579999999999998,0.11000000000000032,6,0.24893980855376657,-0.9685189578512204,48.325,34.45,0,Entrenamiento 2018-2024
2019-06-18,08180800,34.45,169.42,5.89,0.0,27.2,740.61,6.66,8.23,32.8,126.97,5.53,16.7,32.90000000000001,32.9,42.44999999999999,0.35999999999999943,6,0.23224292400907015,-0.9726578145718654,48.325,28.08,0,Entrenamiento 2018-2024
2019-06-19,08180800,28.08,143.54,5.68,0.0,27.6,680.57,6.71,8.16,34.45,169.42,5.89,0.0,16.700000000000014,32.9,-25.879999999999995,-0.20999999999999996,6,0.21547731504673012,-0.976508846196619,48.325,26.7,0,Entrenamiento 2018-2024
2019-06-20,08180800,26.7,122.42,5.49,0.0,28.21,652.33,6.52,8.1,28.08,143.54,5.68,0.0,0.0,32.9,-21.11999999999999,-0.1899999999999995,6,0.19864794288017112,-0.9800709131432666,48.325,25.58,0,Entrenamiento 2018-2024
2019-06-21,08180800,25.58,109.69,5.38,12.7,28.54,650.47,6.54,8.1,26.7,122.42,5.49,0.0,12.700000000000014,45.599999999999994,-12.730000000000004,-0.11000000000000032,6,0.18175978759137534,-0.9833429613388902,48.325,26.29,0,Entrenamiento 2018-2024
2019-06-22,08180800,26.29,107.45,5.35,0.0,28.28,649.96,6.57,8.1,25.58,109.69,5.38,12.7,12.700000000000014,45.599999999999994,-2.239999999999995,-0.03000000000000025,6,0.16481784665719793,-0.9863240225317866,48.325,25.91,0,Entrenamiento 2018-2024
2019-06-23,08180800,25.91,109.26,5.37,0.0,28.04,660.99,6.59,8.1,26.29,107.45,5.35,0.0,12.700000000000014,29.399999999999995,1.8100000000000023,0.020000000000000462,6,0.14782713347053048,-0.9890132145779883,48.325,27.35,0,Entrenamiento 2018-2024
2019-06-24,08180800,27.35,104.55,5.33,27.9,28.0,671.71,6.52,8.1,25.91,109.26,5.37,0.0,27.900000000000013,40.599999999999994,-4.710000000000008,-0.040000000000000036,6,0.13079267585675922,-0.9914097417023038,48.325,129.04,1,Entrenamiento 2018-2024
2019-06-25,08180800,129.04,395.57,7.36,0.0,26.7,617.04,6.56,8.08,27.35,104.55,5.33,27.9,27.900000000000013,40.599999999999994,291.02,2.0300000000000002,6,0.11371951458594969,-0.9935128947338007,48.325,104.44,1,Entrenamiento 2018-2024
2019-06-26,08180800,104.44,174.58,5.93,1.1,26.56,497.42,6.46,7.97,129.04,395.57,7.36,0.0,29.000000000000014,41.699999999999996,-220.98999999999998,-1.4300000000000006,6,0.0966127018812031,-0.9953220513156602,48.325,73.13,1,Entrenamiento 2018-2024
2019-06-27,08180800,73.13,174.57,5.91,4.4,26.69,519.99,6.54,7.95,104.44,174.58,5.93,1.1,5.500000000000014,46.099999999999994,-0.010000000000019327,-0.019999999999999574,6,0.07947729992362097,-0.9968366760893436,48.325,100.73,1,Entrenamiento 2018-2024
2019-06-28,08180800,100.73,291.75,6.8,0.5,26.73,521.45,6.88,8.1,73.13,174.57,5.91,4.4,6.000000000000014,33.89999999999999,117.18,0.8899999999999997,6,0.062318379354325076,-0.998056320853012,48.325,48.43,1,Entrenamiento 2018-2024
2019-06-29,08180800,48.43,179.05,5.97,43.1,27.14,528.27,6.69,8.04,100.73,291.75,6.8,0.5,48.000000000000014,77.0,-112.69999999999999,-0.8300000000000001,6,0.04514101777397193,-0.9989806246941579,48.325,65.2,1,Entrenamiento 2018-2024
2019-06-30,08180800,65.2,231.68,6.33,0.5,27.05,553.93,6.64,8.05,48.43,179.05,5.97,43.1,44.100000000000016,77.5,52.629999999999995,0.3600000000000003,6,0.02795029824021032,-0.999609314096404,48.325,231.11,1,Entrenamiento 2018-2024
2019-07-01,08180800,231.11,512.72,8.18,0.0,25.93,405.86,6.81,8.02,65.2,231.68,6.33,0.5,43.600000000000016,49.6,281.04,1.8499999999999996,7,0.01075130776352193,-0.9999422030204416,48.325,88.55,1,Entrenamiento 2018-2024
2019-07-02,08180800,88.55,347.27,7.17,0.0,26.74,441.82,6.8,8.06,231.11,512.72,8.18,0.0,0.5000000000000142,49.599999999999994,-165.45000000000005,-1.0099999999999998,7,-0.00645086419810515,-0.9999791929590823,48.325,73.3,1,Entrenamiento 2018-2024
2019-07-03,08180800,73.3,263.24,6.61,0.0,26.9,450.81,6.73,8.01,88.55,347.27,7.17,0.0,0.0,48.5,-84.02999999999997,-0.5599999999999996,7,-0.023651127245231586,-0.9997202729664083,48.325,86.12,1,Entrenamiento 2018-2024
2019-07-04,08180800,86.12,258.86,6.58,0.0,26.39,389.53,6.82,8.0,73.3,263.24,6.61,0.0,0.0,44.099999999999994,-4.3799999999999955,-0.03000000000000025,7,-0.04084439154329611,-0.9991655196610109,48.325,62.94,1,Entrenamiento 2018-2024
2019-07-05,08180800,62.94,248.58,6.5,0.0,27.05,485.58,6.85,8.06,86.12,258.86,6.58,0.0,0.0,43.599999999999994,-10.280000000000001,-0.08000000000000007,7,-0.05802556932878035,-0.9983150972033183,48.325,52.47,1,Entrenamiento 2018-2024
2019-07-06,08180800,52.47,237.23,6.42,0.0,27.57,517.62,6.86,8.1,62.94,248.58,6.5,0.0,0.0,0.5,-11.350000000000023,-0.08000000000000007,7,-0.07518957641475855,-0.9971692572470178,48.325,49.7,1,Entrenamiento 2018-2024
2019-07-07,08180800,49.7,223.35,6.32,0.0,27.78,530.27,6.83,8.1,52.47,237.23,6.42,0.0,0.0,0.0,-13.879999999999995,-0.09999999999999964,7,-0.09233133369539122,-0.9957283388645872,48.325,45.74,0,Entrenamiento 2018-2024
2019-07-08,08180800,45.74,211.56,6.23,0.0,28.02,541.56,6.81,8.1,49.7,223.35,6.32,0.0,0.0,0.0,-11.789999999999992,-0.08999999999999986,7,-0.10944576864891556,-0.993992768446958,48.325,41.35,0,Entrenamiento 2018-2024
2019-07-09,08180800,41.35,199.59,6.13,0.3,28.21,552.75,6.74,8.1,45.74,211.56,6.23,0.0,0.3000000000000142,0.3,-11.969999999999999,-0.10000000000000053,7,-0.12652781683868314,-0.9919630595773397,48.325,39.58,0,Entrenamiento 2018-2024
2019-07-10,08180800,39.58,186.94,6.03,0.0,27.94,564.39,6.84,8.1,41.35,199.59,6.13,0.3,0.3000000000000142,0.3,-12.650000000000006,-0.09999999999999964,7,-0.1435724234118113,-0.9896398128792412,48.325,36.0,0,Entrenamiento 2018-2024
2019-07-11,08180800,36.0,160.5,5.81,0.3,28.06,586.34,6.82,8.1,39.58,186.94,6.03,0.0,0.6000000000000142,0.6,-26.439999999999998,-0.22000000000000064,7,-0.16057454459499376,-0.9870237158387383,48.325,29.75,0,Entrenamiento 2018-2024
2019-07-12,08180800,29.75,144.3,5.68,0.0,28.04,606.23,6.74,8.1,36.0,160.5,5.81,0.3,0.3000000000000142,0.6,-16.19999999999999,-0.1299999999999999,7,-0.17752914918703497,-0.984115542601034,48.325,28.55,0,Entrenamiento 2018-2024
2019-07-13,08180800,28.55,125.8,5.52,0.0,27.99,629.08,6.78,8.1,29.75,144.3,5.68,0.0,0.3000000000000142,0.6,-18.500000000000014,-0.16000000000000014,7,-0.19443122004766195,-0.9809161537413774,48.325,26.55,0,Entrenamiento 2018-2024
2019-07-14,08180800,26.55,115.51,5.43,7.2,28.07,646.77,6.79,8.1,28.55,125.8,5.52,0.0,7.200000000000014,7.8,-10.289999999999992,-0.08999999999999986,7,-0.2112757555821793,-0.9774264960104055,48.325,25.74,0,Entrenamiento 2018-2024
2019-07-15,08180800,25.74,113.23,5.41,0.0,28.34,652.59,6.72,8.1,26.55,115.51,5.43,7.2,7.200000000000014,7.8,-2.280000000000001,-0.019999999999999574,7,-0.2280577712215198,-0.9736476020539838,48.325,23.22,0,Entrenamiento 2018-2024
2019-07-16,08180800,23.22,107.45,5.35,0.0,28.55,671.17,6.73,8.09,25.74,113.23,5.41,0.0,7.200000000000014,7.5,-5.780000000000001,-0.0600000000000005,7,-0.24477230089725957,-0.9695805901076308,48.325,24.0,0,Entrenamiento 2018-2024
2019-07-17,08180800,24.0,102.7,5.31,0.0,28.63,695.1,6.84,8.03,23.22,107.45,5.35,0.0,0.0,7.5,-4.75,-0.040000000000000036,7,-0.2614143985111562,-0.965226663665613,48.325,22.99,0,Entrenamiento 2018-2024
2019-07-18,08180800,22.99,98.4,5.27,0.0,28.56,703.06,6.87,8.03,24.0,102.7,5.31,0.0,0.0,7.2,-4.299999999999997,-0.040000000000000036,7,-0.2779791393987801,-0.9605871111248129,48.325,21.66,0,Entrenamiento 2018-2024
2019-07-19,08180800,21.66,94.19,5.23,0.0,28.6,707.96,6.85,8.04,22.99,98.4,5.27,0.0,0.0,7.2,-4.210000000000008,-0.03999999999999915,7,-0.2944616217868012,-0.9556633054034704,48.325,20.63,0,Entrenamiento 2018-2024
2019-07-20,08180800,20.63,90.72,5.2,0.0,28.58,712.74,6.88,8.05,21.66,94.19,5.23,0.0,0.0,7.2,-3.469999999999999,-0.03000000000000025,7,-0.3108569682435036,-0.9504567035349151,48.325,20.48,0,Entrenamiento 2018-2024
2019-07-21,08180800,20.48,88.42,5.17,0.0,28.51,718.64,6.89,8.06,20.63,90.72,5.2,0.0,0.0,0.0,-2.299999999999997,-0.03000000000000025,7,-0.3271603271220951,-0.9449688462364056,48.325,19.86,0,Entrenamiento 2018-2024
2019-07-22,08180800,19.86,86.46,5.15,0.0,28.46,726.52,6.89,8.08,20.48,88.42,5.17,0.0,0.0,0.0,-1.960000000000008,-0.019999999999999574,7,-0.34336687399638804,-0.939201357453208,48.325,19.21,0,Entrenamiento 2018-2024
2019-07-23,08180800,19.21,85.02,5.14,0.0,28.23,732.65,6.89,8.1,19.86,86.46,5.15,0.0,0.0,0.0,-1.4399999999999977,-0.010000000000000675,7,-0.3594718130884232,-0.9331559438780432,48.325,17.12,0,Entrenamiento 2018-2024
2019-07-24,08180800,17.12,81.99,5.11,0.0,27.57,732.8,7.02,8.12,19.21,85.02,5.14,0.0,0.0,0.0,-3.030000000000001,-0.02999999999999936,7,-0.3754703786876202,-0.9268343944460494,48.325,16.31,0,Entrenamiento 2018-2024
2019-07-25,08180800,16.31,79.31,5.08,0.0,26.66,733.12,7.22,8.13,17.12,81.99,5.11,0.0,0.0,0.0,-2.6799999999999926,-0.03000000000000025,7,-0.3913578365610259,-0.9202385798054075,48.325,17.8,0,Entrenamiento 2018-2024
2019-07-26,08180800,17.8,77.11,5.06,0.0,26.16,733.46,7.36,8.14,16.31,79.31,5.08,0.0,0.0,0.0,-2.200000000000003,-0.020000000000000462,7,-0.4071294853542516,-0.9133704517637858,48.325,18.19,0,Entrenamiento 2018-2024
2019-07-27,08180800,18.19,75.62,5.05,0.0,26.22,736.01,7.4,8.14,17.8,77.11,5.06,0.0,0.0,0.0,-1.4899999999999949,-0.009999999999999787,7,-0.4227806579826773,-0.9062320427107697,48.325,17.14,0,Entrenamiento 2018-2024
2019-07-28,08180800,17.14,75.11,5.04,0.0,26.97,739.18,7.3,8.14,18.19,75.62,5.05,0.0,0.0,0.0,-0.5100000000000051,-0.009999999999999787,7,-0.4383067230125192,-0.898825465016444,48.325,16.29,0,Entrenamiento 2018-2024
2019-07-29,08180800,16.29,72.92,5.02,0.0,27.56,743.57,7.15,8.14,17.14,75.11,5.04,0.0,0.0,0.0,-2.1899999999999977,-0.020000000000000462,7,-0.45370308603134424,-0.8911529104063088,48.325,15.67,0,Entrenamiento 2018-2024
2019-07-30,08180800,15.67,73.21,5.02,0.0,27.97,748.41,7.06,8.14,16.29,72.92,5.02,0.0,0.0,0.0,0.28999999999999204,0.0,7,-0.46896519100763184,-0.8832166493127127,48.325,15.1,0,Entrenamiento 2018-2024
2019-07-31,08180800,15.1,72.86,5.02,0.0,28.36,750.48,7.01,8.14,15.67,73.21,5.02,0.0,0.0,0.0,-0.3499999999999943,0.0,7,-0.48408852163897587,-0.8750190302029955,48.325,14.86,0,Entrenamiento 2018-2024
2019-08-01,08180800,14.86,71.14,5.0,0.0,28.54,749.38,6.96,8.15,15.1,72.86,5.02,0.0,0.0,0.0,-1.7199999999999989,-0.019999999999999574,8,-0.4990686026885319,-0.8665624788845385,48.325,14.25,0,Entrenamiento 2018-2024
2019-08-02,08180800,14.25,69.64,4.99,0.0,28.61,749.62,6.91,8.15,14.86,71.14,5.0,0.0,0.0,0.0,-1.5,-0.009999999999999787,8,-0.5139010013093103,-0.8578494977869301,48.325,13.99,0,Entrenamiento 2018-2024
2019-08-03,08180800,13.99,69.06,4.98,0.0,28.64,750.5,6.86,8.15,14.25,69.64,4.99,0.0,0.0,0.0,-0.5799999999999983,-0.009999999999999787,8,-0.5285813283559292,-0.8488826652214553,48.325,14.17,0,Entrenamiento 2018-2024
2019-08-04,08180800,14.17,68.41,4.97,0.0,28.53,750.88,6.85,8.15,13.99,69.06,4.98,0.0,0.0,0.0,-0.6500000000000057,-0.010000000000000675,8,-0.5431052396834317,-0.8396646346181327,48.325,14.99,0,Entrenamiento 2018-2024
2019-08-05,08180800,14.99,68.18,4.97,0.0,28.5,753.23,6.91,8.14,14.17,68.41,4.97,0.0,0.0,0.0,-0.22999999999998977,0.0,8,-0.5574684374327892,-0.8301981337405212,48.325,14.96,0,Entrenamiento 2018-2024
2019-08-06,08180800,14.96,67.67,4.96,0.0,28.81,754.94,6.87,8.08,14.99,68.18,4.97,0.0,0.0,0.0,-0.5100000000000051,-0.009999999999999787,8,-0.5716666713027052,-0.8204859638785327,48.325,15.46,0,Entrenamiento 2018-2024
2019-08-07,08180800,15.46,66.49,4.95,0.0,29.03,755.46,6.82,8.04,14.96,67.67,4.96,0.0,0.0,0.0,-1.1800000000000068,-0.009999999999999787,8,-0.5856957398073508,-0.8105309990194823,48.325,16.81,0,Entrenamiento 2018-2024
2019-08-08,08180800,16.81,64.59,4.93,0.0,29.14,757.14,6.75,8.05,15.46,66.49,4.95,0.0,0.0,0.0,-1.8999999999999915,-0.020000000000000462,8,-0.5995514915196489,-0.8003361849976323,48.325,16.06,0,Entrenamiento 2018-2024
2019-08-09,08180800,16.06,62.97,4.91,0.0,29.21,761.26,6.76,8.05,16.81,64.59,4.93,0.0,0.0,0.0,-1.6200000000000045,-0.019999999999999574,8,-0.6132298262997502,-0.7899045386224707,48.325,15.36,0,Entrenamiento 2018-2024
2019-08-10,08180800,15.36,61.54,4.9,0.0,29.3,764.8,6.76,8.05,16.06,62.97,4.91,0.0,0.0,0.0,-1.4299999999999997,-0.009999999999999787,8,-0.6267266965083301,-0.7792391467859886,48.325,15.0,0,Entrenamiento 2018-2024
2019-08-11,08180800,15.0,60.42,4.89,0.0,29.38,767.67,6.74,8.05,15.36,61.54,4.9,0.0,0.0,0.0,-1.1199999999999974,-0.010000000000000675,8,-0.6400381082043503,-0.7683431655492202,48.325,15.48,0,Entrenamiento 2018-2024
2019-08-12,08180800,15.48,60.67,4.89,0.0,29.5,773.3,6.76,8.05,15.0,60.42,4.89,0.0,0.0,0.0,0.25,0.0,8,-0.65316012232693,-0.7572198192083127,48.325,16.64,0,Entrenamiento 2018-2024
2019-08-13,08180800,16.64,60.34,4.88,0.0,29.64,778.16,6.78,8.05,15.48,60.67,4.89,0.0,0.0,0.0,-0.3299999999999983,-0.009999999999999787,8,-0.666088855860977,-0.7458723993404063,48.325,17.09,0,Entrenamiento 2018-2024
2019-08-14,08180800,17.09,58.82,4.87,0.0,29.63,779.7,6.83,8.06,16.64,60.34,4.88,0.0,0.0,0.0,-1.5200000000000031,-0.009999999999999787,8,-0.6788204829862355,-0.734304263829602,48.325,16.75,0,Entrenamiento 2018-2024
2019-08-15,08180800,16.75,56.55,4.84,0.0,29.58,780.96,6.82,8.07,17.09,58.82,4.87,0.0,0.0,0.0,-2.270000000000003,-0.03000000000000025,8,-0.6913512362094071,-0.722518835873311,48.325,14.87,0,Entrenamiento 2018-2024
2019-08-16,08180800,14.87,55.82,4.83,0.0,29.44,777.3,6.75,8.06,16.75,56.55,4.84,0.0,0.0,0.0,-0.7299999999999969,-0.009999999999999787,8,-0.7036774074790128,-0.7105196029692745,48.325,14.94,0,Entrenamiento 2018-2024
2019-08-17,08180800,14.94,54.59,4.82,0.0,29.47,770.07,6.83,8.06,14.87,55.82,4.83,0.0,0.0,0.0,-1.2299999999999969,-0.009999999999999787,8,-0.7157953492826642,-0.6983101158835584,48.325,14.53,0,Entrenamiento 2018-2024
2019-08-18,08180800,14.53,52.81,4.8,0.0,29.42,770.67,6.8,8.05,14.94,54.59,4.82,0.0,0.0,0.0,-1.7800000000000011,-0.020000000000000462,8,-0.7277014757264236,-0.6858939875998223,48.325,15.08,0,Entrenamiento 2018-2024
2019-08-19,08180800,15.08,51.94,4.79,0.0,29.37,774.77,6.83,8.04,14.53,52.81,4.8,0.0,0.0,0.0,-0.8700000000000045,-0.009999999999999787,8,-0.7393922635959241,-0.673274892250183,48.325,14.54,0,Entrenamiento 2018-2024
2019-08-20,08180800,14.54,51.57,4.78,0.0,29.39,782.23,6.81,8.05,15.08,51.94,4.79,0.0,0.0,0.0,-0.36999999999999744,-0.009999999999999787,8,-0.7508642533989489,-0.6604565640279754,48.325,14.41,0,Entrenamiento 2018-2024
2019-08-21,08180800,14.41,50.52,4.77,0.0,29.14,788.73,6.84,8.06,14.54,51.57,4.78,0.0,0.0,0.0,-1.0499999999999972,-0.010000000000000675,8,-0.7621140503891487,-0.6474427960827475,48.325,14.88,0,Entrenamiento 2018-2024
2019-08-22,08180800,14.88,49.19,4.76,1.9,28.93,792.73,6.84,8.06,14.41,50.52,4.77,0.0,1.9000000000000141,1.9,-1.3300000000000054,-0.009999999999999787,8,-0.7731383255706026,-0.6342374393978054,48.325,14.92,0,Entrenamiento 2018-2024
2019-08-23,08180800,14.92,48.57,4.75,0.0,28.88,794.92,6.82,8.06,14.88,49.19,4.76,1.9,1.9000000000000141,1.9,-0.6199999999999974,-0.009999999999999787,8,-0.7839338166829201,-0.620844401650647,48.325,14.78,0,Entrenamiento 2018-2024
2019-08-24,08180800,14.78,47.57,4.74,1.7,28.88,794.89,6.76,8.06,14.92,48.57,4.75,0.0,3.600000000000014,3.5999999999999996,-1.0,-0.009999999999999787,8,-0.7944973291665992,-0.6072676460566135,48.325,13.58,0,Entrenamiento 2018-2024
2019-08-25,08180800,13.58,48.58,4.75,0.0,28.84,794.08,6.68,8.05,14.78,47.57,4.74,1.7,1.7000000000000142,3.5999999999999996,1.009999999999998,0.009999999999999787,8,-0.8048257371083452,-0.593511190196115,48.325,13.29,0,Entrenamiento 2018-2024
2019-08-26,08180800,13.29,50.23,4.77,0.0,29.25,797.67,6.69,8.08,13.58,48.58,4.75,0.0,1.7000000000000142,3.5999999999999996,1.6499999999999986,0.019999999999999574,8,-0.8149159841660791,-0.5795791048257612,48.325,12.52,0,Entrenamiento 2018-2024
2019-08-27,08180800,12.52,50.92,4.78,0.0,29.45,809.3,6.7,8.17,13.29,50.23,4.77,0.0,0.0,3.5999999999999996,0.6900000000000048,0.010000000000000675,8,-0.8247650844733614,-0.5654755126737576,48.325,13.37,0,Entrenamiento 2018-2024
2019-08-28,08180800,13.37,50.41,4.77,0.0,29.22,807.0,6.72,8.15,12.52,50.92,4.78,0.0,0.0,3.5999999999999996,-0.5100000000000051,-0.010000000000000675,8,-0.8343701235229537,-0.5512045872199277,48.325,13.69,0,Entrenamiento 2018-2024
2019-08-29,08180800,13.69,49.69,4.76,0.0,29.27,804.12,6.75,8.17,13.37,50.41,4.77,0.0,0.0,1.7,-0.7199999999999989,-0.009999999999999787,8,-0.8437282590292712,-0.5367705514607103,48.325,14.04,0,Entrenamiento 2018-2024
2019-08-30,08180800,14.04,48.66,4.75,0.0,29.24,801.64,6.73,8.18,13.69,49.69,4.76,0.0,0.0,1.7,-1.0300000000000011,-0.009999999999999787,8,-0.8528367217694595,-0.522177676659508,48.325,14.75,0,Entrenamiento 2018-2024
2019-08-31,08180800,14.75,48.53,4.75,0.0,29.0,800.65,6.76,8.2,14.04,48.66,4.75,0.0,0.0,0.0,-0.12999999999999545,0.0,8,-0.8616928164028521,-0.5074302810827518,48.325,14.7,0,Entrenamiento 2018-2024
2019-09-01,08180800,14.7,48.63,4.75,0.0,28.68,796.75,6.82,8.22,14.75,48.53,4.75,0.0,0.0,0.0,0.10000000000000142,0.0,9,-0.8702939222685674,-0.49253272872205434,48.325,14.95,0,Entrenamiento 2018-2024
2019-09-02,08180800,14.95,48.98,4.75,0.0,28.49,799.99,6.85,8.23,14.7,48.63,4.75,0.0,0.0,0.0,0.3499999999999943,0.0,9,-0.8786374941610001,-0.4774894280028391,48.325,15.65,0,Entrenamiento 2018-2024
2019-09-03,08180800,15.65,49.24,4.76,0.0,28.2,802.47,6.87,8.14,14.95,48.98,4.75,0.0,0.0,0.0,0.2600000000000051,0.009999999999999787,9,-0.886721063082993,-0.46230483047981086,48.325,15.27,0,Entrenamiento 2018-2024
2019-09-04,08180800,15.27,48.93,4.75,0.0,28.03,808.73,6.94,8.14,15.65,49.24,4.76,0.0,0.0,0.0,-0.3100000000000023,-0.009999999999999787,9,-0.8945422369764496,-0.4469834295196741,48.325,14.77,0,Entrenamiento 2018-2024
2019-09-05,08180800,14.77,46.41,4.72,0.0,28.04,811.28,6.89,8.14,15.27,48.93,4.75,0.0,0.0,0.0,-2.520000000000003,-0.03000000000000025,9,-0.9020987014301837,-0.43152975897147144,48.325,15.59,0,Entrenamiento 2018-2024
2019-09-06,08180800,15.59,47.33,4.74,0.0,28.06,810.6,6.91,8.13,14.77,46.41,4.72,0.0,0.0,0.0,0.9200000000000017,0.020000000000000462,9,-0.9093882203647925,-0.4159483918249421,48.325,17.28,0,Entrenamiento 2018-2024
2019-09-07,08180800,17.28,48.04,4.74,0.0,28.15,810.7,6.91,8.13,15.59,47.33,4.74,0.0,0.0,0.0,0.7100000000000009,0.0,9,-0.9164086366943458,-0.4002439388573056,48.325,16.77,0,Entrenamiento 2018-2024
2019-09-08,08180800,16.77,47.22,4.73,0.0,28.2,808.99,6.91,8.13,17.28,48.04,4.74,0.0,0.0,0.0,-0.8200000000000003,-0.009999999999999787,9,-0.9231578729647039,-0.38442104726885545,48.325,15.6,0,Entrenamiento 2018-2024
2019-09-09,08180800,15.6,47.88,4.74,0.0,28.11,804.77,6.85,8.13,16.77,47.22,4.73,0.0,0.0,0.0,0.6600000000000037,0.009999999999999787,9,-0.9296339319682695,-0.3684843993077793,48.325,15.16,0,Entrenamiento 2018-2024
2019-09-10,08180800,15.16,47.09,4.73,0.0,27.95,808.81,6.84,8.12,15.6,47.88,4.74,0.0,0.0,0.0,-0.7899999999999991,-0.009999999999999787,9,-0.9358348973349941,-0.35243871088460327,48.325,15.37,0,Entrenamiento 2018-2024
2019-09-11,08180800,15.37,45.88,4.72,4.3,27.69,817.33,6.92,8.13,15.16,47.09,4.73,0.0,4.300000000000014,4.3,-1.2100000000000009,-0.010000000000000675,9,-0.9417589340994617,-0.33628873017668287,48.325,17.58,0,Entrenamiento 2018-2024
2019-09-12,08180800,17.58,51.16,4.78,0.0,27.46,816.26,6.91,8.12,15.37,45.88,4.72,4.3,4.300000000000014,4.3,5.279999999999994,0.0600000000000005,9,-0.9474042892438845,-0.32003923622313857,48.325,17.83,0,Entrenamiento 2018-2024
2019-09-13,08180800,17.83,51.05,4.78,0.0,27.44,800.17,7.01,8.12,17.58,51.16,4.78,0.0,4.300000000000014,4.3,-0.10999999999999943,0.0,9,-0.9527692922168511,-0.30369503751065885,48.325,17.98,0,Entrenamiento 2018-2024
2019-09-14,08180800,17.98,50.08,4.77,0.0,27.34,799.66,7.06,8.13,17.83,51.05,4.78,0.0,0.0,4.3,-0.9699999999999989,-0.010000000000000675,9,-0.9578523554276669,-0.28726097055059635,48.325,17.72,0,Entrenamiento 2018-2024
2019-09-15,08180800,17.72,49.33,4.76,0.0,27.11,790.39,7.09,8.13,17.98,50.08,4.77,0.0,0.0,4.3,-0.75,-0.009999999999999787,9,-0.9626519747161487,-0.2707418984477642,48.325,16.73,0,Entrenamiento 2018-2024
2019-09-16,08180800,16.73,49.36,4.76,0.0,27.13,788.3,7.11,8.13,17.72,49.33,4.76,0.0,0.0,4.3,0.030000000000001137,0.0,9,-0.9671667297977312,-0.2541427094613622,48.325,15.74,0,Entrenamiento 2018-2024
2019-09-17,08180800,15.74,47.54,4.74,0.0,27.28,800.54,7.1,8.1,16.73,49.36,4.76,0.0,0.0,4.3,-1.8200000000000003,-0.019999999999999574,9,-0.97139528468375,-0.23746831555846842,48.325,14.89,0,Entrenamiento 2018-2024
2019-09-18,08180800,14.89,46.25,4.72,0.0,27.4,808.55,7.04,8.14,15.74,47.54,4.74,0.0,0.0,0.0,-1.2899999999999991,-0.020000000000000462,9,-0.9753363880767837,-0.2207236509605022,48.325,15.02,0,Entrenamiento 2018-2024
